393,4377656.662,439123.448,17.728
394,4377656.596,439122.154,17.771
395,4377656.569,439120.813,17.764
396,4377656.533,439119.542,17.823
397,4377656.322,439118.317,17.795
398,4377656.188,439117.125,17.838
399,4377656.243,439116.007,17.727
400,4377656.284,439114.776,17.713
401,4377656.213,439113.499,17.723
402,4377656.207,439112.248,17.696
403,4377656.148,439110.981,17.751
404,4377655.806,439109.815,17.740
405,4377655.423,439108.844,17.732
406,4377654.955,439107.890,17.669
407,4377654.566,439106.796,17.745
408,4377654.450,439105.501,17.755
409,4377654.560,439104.397,17.714
410,4377654.927,439103.212,17.653
411,4377655.457,439102.082,17.654
412,4377655.817,439100.952,17.683
413,4377655.816,439098.804,17.711
414,4377655.733,439097.614,17.663
415,4377655.842,439096.390,17.683
416,4377656.340,439095.326,17.688
417,4377656.761,439094.360,17.695
418,4377656.975,439093.236,17.705
419,4377657.089,439092.046,17.660
420,4377657.267,439090.861,17.639
421,4377657.326,439089.908,17.814
422,4377657.398,439088.806,17.727
423,4377657.250,439087.557,17.640
424,4377657.270,439086.184,17.640
425,4377657.598,439085.128,17.691
426,4377657.958,439083.901,17.633
427,4377658.425,439082.869,17.627
428,4377658.897,439081.717,17.671
429,4377658.731,439080.683,17.646
430,4377658.324,439079.633,17.605
431,4377658.123,439078.161,17.592
432,4377658.158,439076.830,17.579
433,4377658.489,439075.614,17.634
434,4377659.267,439074.528,17.618
435,4377660.243,439073.557,17.593
436,4377660.716,439072.936,17.620
437,4377660.551,439071.967,17.583
438,4377659.766,439069.547,17.595
439,4377659.445,439068.370,17.593
440,4377659.307,439067.135,17.554
441,4377659.458,439066.054,17.584
442,4377659.549,439064.937,17.540
443,4377659.698,439063.782,17.481
444,4377660.259,439062.672,17.455
445,4377661.149,439062.161,17.457
446,4377662.190,439061.896,17.461
447,4377663.391,439061.766,17.460
448,4377664.655,439061.624,17.448
449,4377665.604,439061.291,17.505
450,4377666.638,439060.619,17.566
451,4377667.610,439060.175,17.517
452,4377668.775,439060.049,17.525
453,4377669.733,439059.913,17.529
454,4377670.939,439059.513,17.550
455,4377672.149,439059.288,17.539
456,4377673.406,439059.545,17.557
457,4377674.634,439059.812,17.506
458,4377675.795,439059.865,17.469
459,4377676.809,439059.965,17.742
460,4377678.002,439059.925,17.715
461,4377679.232,439059.598,17.707
462,4377680.420,439059.076,17.694
463,4377681.522,439058.453,17.679
464,4377682.512,439057.851,17.671
465,4377683.564,439057.043,17.630
466,4377684.476,439056.427,17.702
467,4377685.276,439055.814,17.666
468,4377686.038,439054.996,17.662
469,4377686.578,439054.012,17.725
470,4377686.819,439052.942,17.723
471,4377686.531,439051.898,17.689
472,4377685.823,439050.985,17.674
473,4377685.155,439050.118,17.687
474,4377684.830,439049.116,17.653
475,4377684.768,439047.802,17.590
476,4377684.712,439046.510,17.679
477,4377684.506,439045.242,17.679
478,4377684.222,439044.082,17.713
479,4377684.634,439043.762,17.653
480,4377685.367,439043.442,17.670
481,4377685.626,439042.690,17.792
482,4377685.579,439041.592,17.695
483,4377685.516,439040.623,17.698
484,4377685.367,439039.514,17.694
485,4377685.153,439038.220,17.685
486,4377685.110,439037.011,17.698
487,4377685.058,439035.663,17.633
488,4377684.868,439034.404,17.692
489,4377684.724,439033.070,17.670
490,4377684.708,439031.866,17.680
491,4377684.646,439030.688,17.691
492,4377684.618,439029.564,17.719
493,4377684.638,439028.323,17.700
494,4377684.487,439027.319,17.741
495,4377684.043,439025.273,17.714
496,4377684.043,439025.273,17.714
497,4377683.592,439022.852,17.741
498,4377683.592,439022.852,17.741
499,4377683.329,439020.284,17.692
500,4377683.154,439019.032,17.632
501,4377683.053,439017.919,17.752
502,4377683.092,439016.731,17.660
503,4377683.046,439015.491,17.711
504,4377683.106,439014.282,17.800
505,4377683.045,439013.045,17.736
506,4377682.967,439011.732,17.726
507,4377683.023,439010.591,17.797
508,4377683.042,439009.334,17.749
509,4377682.940,439008.192,17.765
510,4377683.122,439007.144,17.808
511,4377683.236,439005.902,17.814
512,4377683.481,439004.729,17.766
513,4377683.641,439003.604,17.815
514,4377683.933,439002.307,17.767
515,4377684.130,439001.114,17.772
516,4377684.327,438999.984,17.796
517,4377684.568,438998.775,17.726
518,4377684.639,438997.594,17.749
519,4377684.790,438996.372,17.827
520,4377684.879,438995.253,17.841
521,4377684.894,438994.146,17.840
522,4377685.058,438993.227,17.795
523,4377685.298,438991.996,17.821
524,4377685.403,438990.845,17.775
525,4377685.457,438989.776,17.784
526,4377685.378,438988.769,17.801
527,4377685.481,438987.764,17.798
528,4377685.714,438986.817,17.777
529,4377686.098,438985.521,17.765
530,4377686.335,438984.417,17.815
531,4377686.504,438983.337,17.841
532,4377686.196,438982.276,17.874
533,4377685.608,438981.519,17.820
534,4377685.074,438980.903,17.899
535,4377684.495,438980.093,17.868
536,4377684.045,438979.090,17.815
537,4377683.583,438978.158,17.863
538,4377683.310,438977.140,17.843
539,4377683.285,438976.043,17.802
540,4377683.672,438974.842,17.770
541,4377684.279,438974.038,17.802
542,4377685.069,438973.111,17.819
543,4377685.709,438972.213,17.810
544,4377686.215,438971.326,17.781
545,4377686.888,438970.462,17.787
546,4377687.634,438969.565,17.760
547,4377688.125,438968.491,17.774
548,4377688.245,438967.574,17.820
549,4377688.547,438966.396,17.812
550,4377688.588,438965.226,17.837
551,4377688.798,438964.220,17.802
552,4377688.800,438963.191,17.800
553,4377688.906,438962.011,17.768
554,4377689.199,438961.042,17.838
555,4377689.323,438960.045,17.807
556,4377689.349,438958.776,17.750
557,4377689.178,438957.478,17.837
558,4377689.266,438956.342,17.793
559,4377689.485,438955.135,17.759
560,4377689.593,438953.854,17.847
561,4377689.704,438952.731,17.815
562,4377689.636,438951.456,17.759
563,4377689.611,438950.154,17.751
564,4377689.805,438948.954,17.841
565,4377689.841,438947.785,17.804
566,4377689.936,438946.561,17.847
567,4377689.993,438945.297,17.886
568,4377690.006,438943.962,17.821
569,4377690.035,438942.691,17.770
570,4377690.155,438941.452,17.760
571,4377690.141,438940.245,17.750
572,4377689.998,438939.020,17.791
573,4377689.938,438937.861,17.831
574,4377689.981,438936.772,17.850
575,4377689.963,438935.608,17.844
576,4377689.917,438934.352,17.816
577,4377689.907,438933.115,17.877
578,4377689.952,438931.964,17.909
579,4377690.030,438930.856,17.895
580,4377690.008,438929.659,17.878
581,4377690.024,438928.427,17.900
582,4377690.061,438927.246,17.906
